experiment_id,bias_id,model_id,bias,experiment_type,scenario,model,local,temperature,system,content,variables,response_type,target_response,part,parts_total,ran_date,correct_ran_loops,total_ran_loops,updated_at
50111,501,11,gamblers fallacy,multi-scenario,0_normal,gemma2,true,1,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 18:03:54.682508,100,100,2025-01-04 17:14:56.419830+00:00
50112,501,12,gamblers fallacy,multi-scenario,0_normal,gemma2,true,1.3,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 18:02:49.319631,100,100,2025-01-04 17:14:56.419830+00:00
50113,501,13,gamblers fallacy,multi-scenario,0_normal,gemma2,true,0.2,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-07 23:32:37.755313,100,100,2025-01-04 17:14:56.419830+00:00
50114,501,14,gamblers fallacy,multi-scenario,0_normal,gemma2,true,1.8,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-07 23:32:15.719109,100,100,2025-01-04 17:14:56.419830+00:00
50120,501,20,gamblers fallacy,multi-scenario,0_normal,gemma2:27b,true,0.7,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-02 19:59:08.702040,100,100,2025-01-04 17:14:56.419830+00:00
50121,501,21,gamblers fallacy,multi-scenario,0_normal,gemma2:27b,true,1,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 23:57:55.124702,100,100,2025-01-04 17:14:56.419830+00:00
50122,501,22,gamblers fallacy,multi-scenario,0_normal,gemma2:27b,true,1.3,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 23:58:15.716794,100,100,2025-01-04 17:14:56.419830+00:00
50123,501,23,gamblers fallacy,multi-scenario,0_normal,gemma2:27b,true,0.2,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-10 17:08:51.667889,100,100,2025-01-04 17:14:56.419830+00:00
50124,501,24,gamblers fallacy,multi-scenario,0_normal,gemma2:27b,true,1.8,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-10 17:09:11.303531,100,100,2025-01-04 17:14:56.419830+00:00
50130,501,30,gamblers fallacy,multi-scenario,0_normal,gpt-4o-mini,false,0.7,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 14:40:25.999909,100,100,2025-01-04 17:14:56.419830+00:00
50131,501,31,gamblers fallacy,multi-scenario,0_normal,gpt-4o-mini,false,1,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-05 18:28:29.993927,100,100,2025-01-04 17:14:56.419830+00:00
50132,501,32,gamblers fallacy,multi-scenario,0_normal,gpt-4o-mini,false,1.3,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-05 18:27:41.331394,100,100,2025-01-04 17:14:56.419830+00:00
50133,501,33,gamblers fallacy,multi-scenario,0_normal,gpt-4o-mini,false,0.2,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-10 11:03:26.351146,100,100,2025-01-04 17:14:56.419830+00:00
50134,501,34,gamblers fallacy,multi-scenario,0_normal,gpt-4o-mini,false,1.8,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-10 11:02:33.864282,100,100,2025-01-04 17:14:56.419830+00:00
50140,501,40,gamblers fallacy,multi-scenario,0_normal,gpt-4o,false,0.7,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 15:39:06.749046,100,100,2025-01-04 17:14:56.419830+00:00
50141,501,41,gamblers fallacy,multi-scenario,0_normal,gpt-4o,false,1,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-05 20:46:02.266103,100,100,2025-01-04 17:14:56.419830+00:00
50142,501,42,gamblers fallacy,multi-scenario,0_normal,gpt-4o,false,1.3,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-05 20:29:29.553751,100,100,2025-01-04 17:14:56.419830+00:00
50143,501,43,gamblers fallacy,multi-scenario,0_normal,gpt-4o,false,0.2,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-11 17:11:56.087698,100,100,2025-01-04 17:14:56.419830+00:00
50144,501,44,gamblers fallacy,multi-scenario,0_normal,gpt-4o,false,1.8,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-11 17:10:20.617423,100,100,2025-01-04 17:14:56.419830+00:00
50150,501,50,gamblers fallacy,multi-scenario,0_normal,llama3.1,true,0.7,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-01 21:47:05.282695,100,100,2025-01-04 17:14:56.419830+00:00
50151,501,51,gamblers fallacy,multi-scenario,0_normal,llama3.1,true,1,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 18:41:44.010204,100,100,2025-01-04 17:14:56.419830+00:00
50152,501,52,gamblers fallacy,multi-scenario,0_normal,llama3.1,true,1.3,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 18:41:33.974673,100,100,2025-01-04 17:14:56.419830+00:00
50153,501,53,gamblers fallacy,multi-scenario,0_normal,llama3.1,true,0.2,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-07 20:12:40.760188,100,100,2025-01-04 17:14:56.419830+00:00
50154,501,54,gamblers fallacy,multi-scenario,0_normal,llama3.1,true,1.8,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-07 20:12:21.437836,100,100,2025-01-04 17:14:56.419830+00:00
50160,501,60,gamblers fallacy,multi-scenario,0_normal,llama3.1:70b,true,0.7,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-03 06:33:01.129761,100,100,2025-01-04 17:14:56.419830+00:00
50161,501,61,gamblers fallacy,multi-scenario,0_normal,llama3.1:70b,true,1,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 20:08:52.659923,100,100,2025-01-04 17:14:56.419830+00:00
50162,501,62,gamblers fallacy,multi-scenario,0_normal,llama3.1:70b,true,1.3,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 20:05:34.785431,100,100,2025-01-04 17:14:56.419830+00:00
50163,501,63,gamblers fallacy,multi-scenario,0_normal,llama3.1:70b,true,0.2,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-08 23:09:06.254666,100,100,2025-01-04 17:14:56.419830+00:00
50164,501,64,gamblers fallacy,multi-scenario,0_normal,llama3.1:70b,true,1.8,Linux,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-08 23:02:35.697397,100,100,2025-01-04 17:14:56.419830+00:00
50170,501,70,gamblers fallacy,multi-scenario,0_normal,phi3.5,true,0.7,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-01 21:32:50.302969,100,100,2025-01-04 17:14:56.419830+00:00
50171,501,71,gamblers fallacy,multi-scenario,0_normal,phi3.5,true,1,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 16:56:30.787620,100,100,2025-01-04 17:14:56.419830+00:00
50172,501,72,gamblers fallacy,multi-scenario,0_normal,phi3.5,true,1.3,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-04 16:56:18.451695,100,100,2025-01-04 17:14:56.419830+00:00
50173,501,73,gamblers fallacy,multi-scenario,0_normal,phi3.5,true,0.2,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-07 17:31:15.857834,100,100,2025-01-04 17:14:56.419830+00:00
50174,501,74,gamblers fallacy,multi-scenario,0_normal,phi3.5,true,1.8,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-07 17:31:02.107059,100,100,2025-01-04 17:14:56.419830+00:00
50180,501,80,gamblers fallacy,multi-scenario,0_normal,phi3:medium,true,0.7,All,A fair coin has been flipped flip_times_value times and has come up heads each time. What is the probability that the next flip will be heads? Answer the percentage between 0 and 100. % __,"{""flip_times_value"": 6}",numerical,50,1,2,2024-11-01 22:17:48.363648,100,100,2025-01-04 17:14:56.419830+00:00
